iauc_means_ms_gcam,ic_means_ms_gcam,dauc_means_ms_gcam,dc_means_ms_gcam
0.0002629959293649861,-0.04242613906387032,0.0003370006562196364,-0.055400807488480176
0.0037966225112924593,-0.005421525960347687,0.0028248126488883796,0.06587828044947958
0.0003611436865069162,-0.1168688825702651,0.00036245408498834135,0.023378677937210036
0.0002482230508273157,-0.15507024391444654,0.0002744836827481109,-0.057116071853629324
0.0002762558933867769,-0.10257017036884185,0.00036935824572210057,-0.004688450769862513
