iauc_means_ms_gcam,ic_means_ms_gcam,dauc_means_ms_gcam,dc_means_ms_gcam
0.0002679123803578217,-0.09336675957770034,0.00030869154327273446,-0.03183670867961597
0.006487118292374807,-0.06147194180137876,0.008897892471339925,0.07416454686011759
0.0003520845441796285,-0.25864151707849825,0.00037117649250775477,0.1283986067904392
0.00026866213957706645,-0.22223404268620395,0.00027568625576962827,0.09401099785118347
0.00025896734743063074,-0.28698881604782,0.00033376757190645937,0.08415883177516989
