iauc_means_ms_fmgcam,ic_means_ms_fmgcam,dauc_means_ms_fmgcam,dc_means_ms_fmgcam
0.00026858405585606266,-0.10209756798592781,0.0003057711157675747,-0.038428575389864696
0.00532063967879441,-0.05628482049691804,0.00892359072583661,0.06291726278956752
0.00043295028504240806,-0.26438439730372765,0.00038932983968653406,0.25140454368005777
0.00034667352861570365,-0.21974498634424847,0.00026858252430410714,0.22767675203772267
0.00036446335742562505,-0.21515551566624513,0.0002777251491129484,0.16630915875538752
