iauc_means_ms_fmgcam,ic_means_ms_fmgcam,dauc_means_ms_fmgcam,dc_means_ms_fmgcam
0.0002458014186522385,-0.12975522425499927,0.0003313625106258558,-0.060758612097095294
0.002482599362845415,-0.0034778303394676687,0.003078324254404208,0.020995101573921097
0.00044104443285115333,-0.1567740356047772,0.00041529149275200227,0.059532150137062236
0.00034646601629994655,-0.12620450413424864,0.0002720398265812197,0.07956096998541388
0.0004113969520478015,-0.1109680640453614,0.0003185201114852165,0.0327176011576032
